1238.467760	-1.644742
1238.460186	-2.344238
1238.452611	-2.482749
1238.445036	-2.621261
1238.437461	-2.759772
1238.429887	-2.898284
1238.422312	-2.869035
1238.414737	-2.839787
1238.407162	-2.810538
1238.399587	-2.781290
1238.392013	-3.149405
1238.384438	-3.517522
1238.376863	-3.866158
1238.369288	-4.214796
1238.361713	-4.427083
1238.354139	-4.327711
1238.346564	-3.885516
1238.338989	-3.256326
1238.331414	-2.502472
1238.323840	-1.748618
1238.316265	-0.983077
1238.308690	-0.217536
1238.301115	0.088279
1238.293540	0.394094
1238.285966	0.863529
1238.278391	1.021306
1238.270816	0.563558
1238.263241	-0.081185
1238.255666	-0.628535
1238.248092	-1.175885
1238.240517	-1.629737
1238.232942	-1.896594
1238.225367	-1.820628
1238.217793	-1.433002
1238.210218	-0.873966
1238.202643	-0.314929
1238.195068	0.263587
1238.187493	0.842102
1238.179919	0.561853
1238.172344	0.281605
1238.164769	0.001355
1238.157194	-0.278893
1238.149619	-1.233104
1238.142045	-2.187313
1238.134470	-3.227229
1238.126895	-4.080150
1238.119320	-4.450001
1238.111746	-4.508193
1238.104171	-4.835191
1238.096596	-4.975193
1238.089021	-4.639917
1238.081446	-4.304642
1238.073872	-3.957678
1238.066297	-3.610715
1238.058722	-3.280795
1238.051147	-2.950876
1238.043572	-2.535251
1238.035998	-2.306620
1238.028423	-2.619495
1238.020848	-3.244029
1238.013273	-3.599758
1238.005699	-4.142482
1237.998124	-4.782598
1237.990549	-5.422715
1237.982974	-6.074519
1237.975399	-6.726323
1237.967825	-7.191132
1237.960250	-7.655941
1237.952675	-8.120750
1237.945100	-8.585560
1237.937525	-8.966854
1237.929951	-9.348148
1237.922376	-9.729443
1237.914801	-10.110737
1237.907226	-10.180372
